sourceTaxonId	sourceTaxonIds	sourceTaxonName	sourceTaxonRank	sourceTaxonPathNames	sourceTaxonPathIds	sourceTaxonPathRankNames	sourceTaxonSpeciesName	sourceTaxonSpeciesId	sourceTaxonGenusName	sourceTaxonGenusId	sourceTaxonFamilyName	sourceTaxonFamilyId	sourceTaxonOrderName	sourceTaxonOrderId	sourceTaxonClassName	sourceTaxonClassId	sourceTaxonPhylumName	sourceTaxonPhylumId	sourceTaxonKingdomName	sourceTaxonKingdomId	sourceId	sourceOccurrenceId	sourceCatalogNumber	sourceBasisOfRecordId	sourceBasisOfRecordName	sourceLifeStageId	sourceLifeStageName	sourceBodyPartId	sourceBodyPartName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	sourceSexId	sourceSexName	interactionTypeName	interactionTypeId	targetTaxonId	targetTaxonIds	targetTaxonName	targetTaxonRank	targetTaxonPathNames	targetTaxonPathIds	targetTaxonPathRankNames	targetTaxonSpeciesName	targetTaxonSpeciesId	targetTaxonGenusName	targetTaxonGenusId	targetTaxonFamilyName	targetTaxonFamilyId	targetTaxonOrderName	targetTaxonOrderId	targetTaxonClassName	targetTaxonClassId	targetTaxonPhylumName	targetTaxonPhylumId	targetTaxonKingdomName	targetTaxonKingdomId	targetId	targetOccurrenceId	targetCatalogNumber	targetBasisOfRecordId	targetBasisOfRecordName	targetLifeStageId	targetLifeStageName	targetBodyPartId	targetBodyPartName	targetPhysiologicalStateId	targetPhysiologicalStateName	targetSexId	targetSexName	decimalLatitude	decimalLongitude	localityId	localityName	eventDateUnixEpoch	argumentTypeId	referenceCitation	referenceDoi	referenceUrl	sourceCitation	sourceNamespace	sourceArchiveURI	sourceDOI	sourceLastSeenAtUnixEpoch	combo
NCBI:64310	GBIF:10653211 | IRMNG:11460112 | NCBI:64310 | OTT:4894120	Kadam virus	species	root | Viruses | Riboviria | Orthornavirae | Kitrinoviricota | Flasuviricetes | Amarillovirales | Flaviviridae | Flavivirus | Kadam virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2732406 | NCBI:2732462 | NCBI:2732545 | NCBI:11050 | NCBI:11051 | NCBI:64310	| superkingdom |  | kingdom | phylum | class | order | family | genus | species	Kadam virus	NCBI:64310	Flavivirus	NCBI:11051	Flaviviridae	NCBI:11050	Amarillovirales	NCBI:2732545	Flasuviricetes	NCBI:2732462	Kitrinoviricota	NCBI:2732406	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Shaw, LP, Wang, AD, Dylus, D, et al. The phylogenetic range of bacterial and viral pathogens of vertebrates. Mol Ecol. 2020; 29: 3361– 3379. https://doi.org/10.1111/mec.15463. Accessed at <https://github.com/genostack/Pathogen-host-range/archive/f4014ed79b1211a63e20fedfae7d42a305f7775e.zip> on 03 Dec 2020.			Shaw, LP, Wang, AD, Dylus, D, et al. The phylogenetic range of bacterial and viral pathogens of vertebrates. Mol Ecol. 2020; 29: 3361– 3379. https://doi.org/10.1111/mec.15463	genostack/Pathogen-host-range	https://github.com/genostack/Pathogen-host-range/archive/f4014ed79b1211a63e20fedfae7d42a305f7775e.zip		"2020-12-01T23:21:32.785Z
"	Bos taurusKadam viruspathogenOf
NCBI:38837	GBIF:10617444 | IRMNG:11459180 | NCBI:38837 | OTT:4894042	Banzi virus	species	root | Viruses | Riboviria | Orthornavirae | Kitrinoviricota | Flasuviricetes | Amarillovirales | Flaviviridae | Flavivirus | Banzi virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2732406 | NCBI:2732462 | NCBI:2732545 | NCBI:11050 | NCBI:11051 | NCBI:38837	| superkingdom |  | kingdom | phylum | class | order | family | genus | species	Banzi virus	NCBI:38837	Flavivirus	NCBI:11051	Flaviviridae	NCBI:11050	Amarillovirales	NCBI:2732545	Flasuviricetes	NCBI:2732462	Kitrinoviricota	NCBI:2732406	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Shaw, LP, Wang, AD, Dylus, D, et al. The phylogenetic range of bacterial and viral pathogens of vertebrates. Mol Ecol. 2020; 29: 3361– 3379. https://doi.org/10.1111/mec.15463. Accessed at <https://github.com/genostack/Pathogen-host-range/archive/f4014ed79b1211a63e20fedfae7d42a305f7775e.zip> on 03 Dec 2020.			Shaw, LP, Wang, AD, Dylus, D, et al. The phylogenetic range of bacterial and viral pathogens of vertebrates. Mol Ecol. 2020; 29: 3361– 3379. https://doi.org/10.1111/mec.15463	genostack/Pathogen-host-range	https://github.com/genostack/Pathogen-host-range/archive/f4014ed79b1211a63e20fedfae7d42a305f7775e.zip		"2020-12-01T23:21:32.785Z
"	Bos taurusBanzi viruspathogenOf
NCBI:390157	GBIF:10386415 | NCBI:390157 | OTT:4892154	Senecavirus A	species	root | Viruses | Riboviria | Orthornavirae | Pisuviricota | Pisoniviricetes | Picornavirales | Picornaviridae | Senecavirus | Senecavirus A	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2732408 | NCBI:2732506 | NCBI:464095 | NCBI:12058 | NCBI:586425 | NCBI:390157	| superkingdom |  | kingdom | phylum | class | order | family | genus | species	Senecavirus A	NCBI:390157	Senecavirus	NCBI:586425	Picornaviridae	NCBI:12058	Picornavirales	NCBI:464095	Pisoniviricetes	NCBI:2732506	Pisuviricota	NCBI:2732408	Orthornavirae	NCBI:2732396						UBERON:0000113	post-juvenile adult stage							pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Shaw, LP, Wang, AD, Dylus, D, et al. The phylogenetic range of bacterial and viral pathogens of vertebrates. Mol Ecol. 2020; 29: 3361– 3379. https://doi.org/10.1111/mec.15463. Accessed at <https://github.com/genostack/Pathogen-host-range/archive/f4014ed79b1211a63e20fedfae7d42a305f7775e.zip> on 03 Dec 2020.			Shaw, LP, Wang, AD, Dylus, D, et al. The phylogenetic range of bacterial and viral pathogens of vertebrates. Mol Ecol. 2020; 29: 3361– 3379. https://doi.org/10.1111/mec.15463	genostack/Pathogen-host-range	https://github.com/genostack/Pathogen-host-range/archive/f4014ed79b1211a63e20fedfae7d42a305f7775e.zip		"2020-12-01T23:21:32.785Z
"	Bos taurusSenecavirus ApathogenOf
NCBI:1330520	GBIF:10573747 | NCBI:1330520 | OTT:4892666	Enterovirus F	species	root | Viruses | Riboviria | Orthornavirae | Pisuviricota | Pisoniviricetes | Picornavirales | Picornaviridae | Enterovirus | Enterovirus F	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2732408 | NCBI:2732506 | NCBI:464095 | NCBI:12058 | NCBI:12059 | NCBI:1330520	| superkingdom |  | kingdom | phylum | class | order | family | genus | species	Enterovirus F	NCBI:1330520	Enterovirus	NCBI:12059	Picornaviridae	NCBI:12058	Picornavirales	NCBI:464095	Pisoniviricetes	NCBI:2732506	Pisuviricota	NCBI:2732408	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Shaw, LP, Wang, AD, Dylus, D, et al. The phylogenetic range of bacterial and viral pathogens of vertebrates. Mol Ecol. 2020; 29: 3361– 3379. https://doi.org/10.1111/mec.15463. Accessed at <https://github.com/genostack/Pathogen-host-range/archive/f4014ed79b1211a63e20fedfae7d42a305f7775e.zip> on 03 Dec 2020.			Shaw, LP, Wang, AD, Dylus, D, et al. The phylogenetic range of bacterial and viral pathogens of vertebrates. Mol Ecol. 2020; 29: 3361– 3379. https://doi.org/10.1111/mec.15463	genostack/Pathogen-host-range	https://github.com/genostack/Pathogen-host-range/archive/f4014ed79b1211a63e20fedfae7d42a305f7775e.zip		"2020-12-01T23:21:32.785Z
"	Bos taurusEnterovirus FpathogenOf
NCBI:12064	GBIF:9933992 | NCBI:12064 | OTT:4892333	Enterovirus E	species	root | Viruses | Riboviria | Orthornavirae | Pisuviricota | Pisoniviricetes | Picornavirales | Picornaviridae | Enterovirus | Enterovirus E	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2732408 | NCBI:2732506 | NCBI:464095 | NCBI:12058 | NCBI:12059 | NCBI:12064	| superkingdom |  | kingdom | phylum | class | order | family | genus | species	Enterovirus E	NCBI:12064	Enterovirus	NCBI:12059	Picornaviridae	NCBI:12058	Picornavirales	NCBI:464095	Pisoniviricetes	NCBI:2732506	Pisuviricota	NCBI:2732408	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Shaw, LP, Wang, AD, Dylus, D, et al. The phylogenetic range of bacterial and viral pathogens of vertebrates. Mol Ecol. 2020; 29: 3361– 3379. https://doi.org/10.1111/mec.15463. Accessed at <https://github.com/genostack/Pathogen-host-range/archive/f4014ed79b1211a63e20fedfae7d42a305f7775e.zip> on 03 Dec 2020.			Shaw, LP, Wang, AD, Dylus, D, et al. The phylogenetic range of bacterial and viral pathogens of vertebrates. Mol Ecol. 2020; 29: 3361– 3379. https://doi.org/10.1111/mec.15463	genostack/Pathogen-host-range	https://github.com/genostack/Pathogen-host-range/archive/f4014ed79b1211a63e20fedfae7d42a305f7775e.zip		"2020-12-01T23:21:32.785Z
"	Bos taurusEnterovirus EpathogenOf
NCBI:1155188	GBIF:10657628 | NCBI:1155188 | OTT:4891804	Bovine rhinitis A virus	species	root | Viruses | Riboviria | Orthornavirae | Pisuviricota | Pisoniviricetes | Picornavirales | Picornaviridae | Aphthovirus | Bovine rhinitis A virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2732408 | NCBI:2732506 | NCBI:464095 | NCBI:12058 | NCBI:12109 | NCBI:1155188	| superkingdom |  | kingdom | phylum | class | order | family | genus | species	Bovine rhinitis A virus	NCBI:1155188	Aphthovirus	NCBI:12109	Picornaviridae	NCBI:12058	Picornavirales	NCBI:464095	Pisoniviricetes	NCBI:2732506	Pisuviricota	NCBI:2732408	Orthornavirae	NCBI:2732396						UBERON:0000113	post-juvenile adult stage							pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Shaw, LP, Wang, AD, Dylus, D, et al. The phylogenetic range of bacterial and viral pathogens of vertebrates. Mol Ecol. 2020; 29: 3361– 3379. https://doi.org/10.1111/mec.15463. Accessed at <https://github.com/genostack/Pathogen-host-range/archive/f4014ed79b1211a63e20fedfae7d42a305f7775e.zip> on 03 Dec 2020.			Shaw, LP, Wang, AD, Dylus, D, et al. The phylogenetic range of bacterial and viral pathogens of vertebrates. Mol Ecol. 2020; 29: 3361– 3379. https://doi.org/10.1111/mec.15463	genostack/Pathogen-host-range	https://github.com/genostack/Pathogen-host-range/archive/f4014ed79b1211a63e20fedfae7d42a305f7775e.zip		"2020-12-01T23:21:32.785Z
"	Bos taurusBovine rhinitis A viruspathogenOf
NCBI:11292	NCBI:11292 | OTT:4888053	Rabies lyssavirus	species	root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Haploviricotina | Monjiviricetes | Mononegavirales | Rhabdoviridae | Lyssavirus | Rabies lyssavirus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497570 | NCBI:2497574 | NCBI:11157 | NCBI:11270 | NCBI:11286 | NCBI:11292	| superkingdom |  | kingdom | phylum | subphylum | class | order | family | genus | species	Rabies lyssavirus	NCBI:11292	Lyssavirus	NCBI:11286	Rhabdoviridae	NCBI:11270	Mononegavirales	NCBI:11157	Monjiviricetes	NCBI:2497574	Negarnaviricota	NCBI:2497569	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Shaw, LP, Wang, AD, Dylus, D, et al. The phylogenetic range of bacterial and viral pathogens of vertebrates. Mol Ecol. 2020; 29: 3361– 3379. https://doi.org/10.1111/mec.15463. Accessed at <https://github.com/genostack/Pathogen-host-range/archive/f4014ed79b1211a63e20fedfae7d42a305f7775e.zip> on 03 Dec 2020.			Shaw, LP, Wang, AD, Dylus, D, et al. The phylogenetic range of bacterial and viral pathogens of vertebrates. Mol Ecol. 2020; 29: 3361– 3379. https://doi.org/10.1111/mec.15463	genostack/Pathogen-host-range	https://github.com/genostack/Pathogen-host-range/archive/f4014ed79b1211a63e20fedfae7d42a305f7775e.zip		"2020-12-01T23:21:32.785Z
"	Bos taurusRabies lyssaviruspathogenOf
NCBI:11588	NCBI:11588 | OTT:4887847 | WD:Q14276794	Rift Valley fever virus		root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Polyploviricotina | Ellioviricetes | Bunyavirales | Phenuiviridae | Phlebovirus | Rift Valley fever phlebovirus | Rift Valley fever virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497571 | NCBI:2497576 | NCBI:1980410 | NCBI:1980418 | NCBI:11584 | NCBI:1933187 | NCBI:11588	| superkingdom |  | kingdom | phylum | subphylum | class | order | family | genus | species |	Rift Valley fever phlebovirus	NCBI:1933187	Phlebovirus	NCBI:11584	Phenuiviridae	NCBI:1980418	Bunyavirales	NCBI:1980410	Ellioviricetes	NCBI:2497576	Negarnaviricota	NCBI:2497569	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	NCBI:9913	GBIF:2441022 | GBIF:4262590 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NCBI:9909 | NCBI:9913 | OTT:1066590 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Laurasiatheria | Cetartiodactyla | Ruminantia | Pecora | Bovidae | Bovinae | Bos | Bos taurus	NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314145 | NCBI:91561 | NCBI:9845 | NCBI:35500 | NCBI:9895 | NCBI:27592 | NCBI:9903 | NCBI:9913	|  |  | kingdom |  |  |  | phylum | subphylum |  |  |  |  | superclass |  |  |  | class |  |  |  | superorder |  | suborder | infraorder | family | subfamily | genus | species	Bos taurus	NCBI:9913	Bos	NCBI:9903	Bovidae	NCBI:9895			Mammalia	NCBI:40674	Chordata	NCBI:7711	Metazoa	NCBI:33208																			https://en.wiktionary.org/wiki/support	Schriml, L. M., Arze, C., Nadendla, S., Ganapathy, A., Felix, V., Mahurkar, A., … Hall, N. (2009). GeMInA, Genomic Metadata for Infectious Agents, a geospatial surveillance pathogen database. Nucleic Acids Research, 38(Database), D754–D764. doi:10.1093/nar/gkp832	10.1093/nar/gkp832		Schriml, L. M., Arze, C., Nadendla, S., Ganapathy, A., Felix, V., Mahurkar, A., … Hall, N. (2009). GeMInA, Genomic Metadata for Infectious Agents, a geospatial surveillance pathogen database. Nucleic Acids Research, 38(Database), D754–D764. doi:10.1093/nar/gkp832	globalbioticinteractions/gemina	https://github.com/globalbioticinteractions/gemina/archive/5eed2df8c54c28473f1739a593c1f9720874ec57.zip	10.1093/nar/gkp832	"2020-12-01T23:54:09.780Z
"	Bos taurusRift Valley fever phleboviruspathogenOf
NCBI:11588	NCBI:11588 | OTT:4887847 | WD:Q14276794	Rift Valley fever virus		root | Viruses | Riboviria | Orthornavirae | Negarnaviricota | Polyploviricotina | Ellioviricetes | Bunyavirales | Phenuiviridae | Phlebovirus | Rift Valley fever phlebovirus | Rift Valley fever virus	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2497569 | NCBI:2497571 | NCBI:2497576 | NCBI:1980410 | NCBI:1980418 | NCBI:11584 | NCBI:1933187 | NCBI:11588	| superkingdom |  | kingdom | phylum | subphylum | class | order | family | genus | species |	Rift Valley fever phlebovirus	NCBI:1933187	Phlebovirus	NCBI:11584	Phenuiviridae	NCBI:1980418	Bunyavirales	NCBI:1980410	Ellioviricetes	NCBI:2497576	Negarnaviricota	NCBI:2497569	Orthornavirae	NCBI:2732396														pathogenOf	http://purl.obolibrary.org/obo/RO_0002556	NCBI:9913	GBIF:2441022 | GBIF:4262590 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NCBI:9909 | NCBI:9913 | OTT:1066590 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Laurasiatheria | Cetartiodactyla | Ruminantia | Pecora | Bovidae | Bovinae | Bos | Bos taurus	NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:40674 | NCBI:32525 | NCBI:9347 | NCBI:1437010 | NCBI:314145 | NCBI:91561 | NCBI:9845 | NCBI:35500 | NCBI:9895 | NCBI:27592 | NCBI:9903 | NCBI:9913	|  |  | kingdom |  |  |  | phylum | subphylum |  |  |  |  | superclass |  |  |  | class |  |  |  | superorder |  | suborder | infraorder | family | subfamily | genus | species	Bos taurus	NCBI:9913	Bos	NCBI:9903	Bovidae	NCBI:9895			Mammalia	NCBI:40674	Chordata	NCBI:7711	Metazoa	NCBI:33208																			https://en.wiktionary.org/wiki/support	Schriml, L. M., Arze, C., Nadendla, S., Ganapathy, A., Felix, V., Mahurkar, A., … Hall, N. (2009). GeMInA, Genomic Metadata for Infectious Agents, a geospatial surveillance pathogen database. Nucleic Acids Research, 38(Database), D754–D764. doi:10.1093/nar/gkp832	10.1093/nar/gkp832		Schriml, L. M., Arze, C., Nadendla, S., Ganapathy, A., Felix, V., Mahurkar, A., … Hall, N. (2009). GeMInA, Genomic Metadata for Infectious Agents, a geospatial surveillance pathogen database. Nucleic Acids Research, 38(Database), D754–D764. doi:10.1093/nar/gkp832	globalbioticinteractions/gemina	https://github.com/globalbioticinteractions/gemina/archive/5eed2df8c54c28473f1739a593c1f9720874ec57.zip	10.1093/nar/gkp832	"2020-12-01T23:54:09.780Z
"	Bos taurusRift Valley fever phleboviruspathogenOf
NCBI:2697049	NCBI:2697049	Severe acute respiratory syndrome coronavirus 2		root | Viruses | Riboviria | Orthornavirae | Pisuviricota | Pisoniviricetes | Nidovirales | Cornidovirineae | Coronaviridae | Orthocoronavirinae | Betacoronavirus | Sarbecovirus | Severe acute respiratory syndrome-related coronavirus | Severe acute respiratory syndrome coronavirus 2	NCBI:1 | NCBI:10239 | NCBI:2559587 | NCBI:2732396 | NCBI:2732408 | NCBI:2732506 | NCBI:76804 | NCBI:2499399 | NCBI:11118 | NCBI:2501931 | NCBI:694002 | NCBI:2509511 | NCBI:694009 | NCBI:2697049	| superkingdom |  | kingdom | phylum | class | order | suborder | family | subfamily | genus | subgenus | species |	Severe acute respiratory syndrome-related coronavirus	NCBI:694009	Betacoronavirus	NCBI:694002	Coronaviridae	NCBI:11118	Nidovirales	NCBI:76804	Pisoniviricetes	NCBI:2732506	Pisuviricota	NCBI:2732408	Orthornavirae	NCBI:2732396														hasHost	http://purl.obolibrary.org/obo/RO_0002454	GBIF:2441022	EOL:328699 | GBIF:2441022 | INAT_TAXON:74113 | IRMNG:10194972 | ITIS:183838 | NBN:NHMSYS0000080200 | NCBI:9913 | OTT:490099 | doi:10.5281/zenodo.3916389 | http://taxon-concept.plazi.org/id/Animalia/Bos_taurus_Linnaeus_1758 | http://treatment.plazi.org/id/80F7388E4BC26B8776DCEE1EC2042A83	Bos taurus	species	Animalia | Chordata | Mammalia | Artiodactyla | Bovidae | Bos | Bos taurus	GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:9614 | GBIF:2441017 | GBIF:2441022	kingdom | phylum | class | order | family | genus | species	Bos taurus	GBIF:2441022	Bos	GBIF:2441017	Bovidae	GBIF:9614	Artiodactyla	GBIF:731	Mammalia	GBIF:359	Chordata	GBIF:44	Animalia	GBIF:1																			https://en.wiktionary.org/wiki/support	Y. Liu et al. 2020b	10.1111/mam.12225		Gryseels, S., De Bruyn, L., Gyselings, R., Calvignac‐Spencer, S., Leendertz, F.H. and Leirs, H. (2020), Risk of human‐to‐wildlife transmission of SARS‐CoV‐2. Mam. Rev.. https://doi.org/10.1111/mam.12225	globalbioticinteractions/gryseels2020	https://github.com/globalbioticinteractions/gryseels2020/archive/10002f72023222002ff20833cba43ec5871092cc.zip		"2020-12-01T23:54:31.695Z
"	Bos taurusSevere acute respiratory syndrome-related coronavirushasHost
